station_code,monitoring_location,state,river_basin,year,spatial_tags,primary_position,station_base_name,station_group,has_us_ds_pair,compliance_label,compliance_label_encoded,is_safe,class_weight,binary_class_weight,temperature_min_c,temperature_max_c,dissolved_oxygen_min_mgl,dissolved_oxygen_max_mgl,ph_min,ph_max,conductivity_min_umho_cm,conductivity_max_umho_cm,bod_min_mgl,bod_max_mgl,nitrate_n_min_mgl,nitrate_n_max_mgl,fecal_coliform_min_mpn100ml,fecal_coliform_max_mpn100ml,total_coliform_min_mpn100ml,total_coliform_max_mpn100ml,fecal_streptococci_min_mpn100ml,fecal_streptococci_max_mpn100ml,temperature_mean_c,dissolved_oxygen_mean_mgl,ph_mean,conductivity_mean_umho_cm,bod_mean_mgl,nitrate_n_mean_mgl,fecal_coliform_mean_mpn100ml,total_coliform_mean_mpn100ml,fecal_streptococci_mean_mpn100ml,temperature_mean_c_minmax,dissolved_oxygen_mean_mgl_minmax,ph_mean_minmax,conductivity_mean_umho_cm_minmax,bod_mean_mgl_minmax,nitrate_n_mean_mgl_minmax,fecal_coliform_mean_mpn100ml_minmax,total_coliform_mean_mpn100ml_minmax,fecal_streptococci_mean_mpn100ml_minmax,temperature_mean_c_zscore,dissolved_oxygen_mean_mgl_zscore,ph_mean_zscore,conductivity_mean_umho_cm_zscore,bod_mean_mgl_zscore,nitrate_n_mean_mgl_zscore,fecal_coliform_mean_mpn100ml_zscore,total_coliform_mean_mpn100ml_zscore,fecal_streptococci_mean_mpn100ml_zscore,source_file,dissolved_oxygen,bod,ph,temperature,conductivity,nitrate,fecal_coliform,total_coliform,fecal_streptococci,turbidity,cod,total_dissolved_solids,station_name,river_name,sampling_date,month,season,latitude,longitude,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
3274,RIVER JHELUM AT AWANTIPORA,JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,NONE,UNSPECIFIED,RIVER JHELUM AWANTIPORA,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER JHELUM AWANTIPORA,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,7.5,22.2,6.0,9.9,7.5,8.1,118.0,297.0,2.0,3.2,0.0,0.0,2.0,45.0,33.0,1200.0,2.0,2.0,14.85,7.95,7.8,207.5,2.6,0.0,23.5,616.5,2.0,0.4079365079365079,0.6973684210526315,0.0200760159828476,0.0039669236786233,0.0176271186440677,0.0,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-1.772436274976555,0.6459152916973508,0.0040843269887585,-0.2448559386573987,-0.1759160815844017,-0.2326677432070562,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,6.0,2.6,,7.5,,,2.0,33.0,2.0,,,,3274,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
3275,RIVER JHELUM AT PAMPORE,JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,NONE,UNSPECIFIED,RIVER JHELUM PAMPORE,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER JHELUM PAMPORE,False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595531,7.6,22.1,5.9,9.8,7.3,8.1,114.0,312.0,2.1,4.2,0.0,0.0,2.0,45.0,33.0,1200.0,2.0,2.0,14.85,7.85,7.699999999999999,213.0,3.1500000000000004,0.0,23.5,616.5,2.0,0.407936507936508,0.6885964912280702,0.0196861904297826,0.0040898424404961,0.0213559322033898,0.0,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-1.7724362749765543,0.5876516430896612,-0.0129318016121326,-0.2425666131149835,-0.1102780837821425,-0.2326677432070562,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,5.9,3.1500000000000004,,7.6,,,2.0,33.0,2.0,,,,3275,,,,,,,Non-Compliant,Insufficient_Data,2,"DO, BOD",pH,Medium,BOD (3.1500000000000004 > 3),1,0.16,Low Risk,Medium
3276,"RIVER JHELUM AT SOPORE, CONFLUENCE POINT OF WULAR LAKE",JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,CONFLUENCE,UNSPECIFIED,"RIVER JHELUM SOPORE, POINT WULAR LAKE","TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER JHELUM SOPORE, POINT WULAR LAKE",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,5.0,23.4,6.0,10.8,7.3,8.2,153.0,354.0,1.6,3.2,0.0,0.0,2.0,45.0,33.0,1200.0,2.0,2.0,14.2,8.4,7.75,253.5,2.4000000000000004,0.0,23.5,616.5,2.0,0.3873015873015872,0.7368421052631579,0.0198811032063151,0.0049949715051961,0.0162711864406779,0.0,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-1.912773842335401,0.9081017104319556,-0.004423737311687,-0.2257088523026534,-0.1997844444215868,-0.2326677432070562,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,6.0,2.4000000000000004,,5.0,,,2.0,33.0,2.0,,,,3276,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4053,RIVER JHELUM AT BIJEHARA,JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,NONE,UNSPECIFIED,RIVER JHELUM BIJEHARA,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER JHELUM BIJEHARA,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,8.4,22.8,5.3,9.4,7.6,7.9,121.0,310.0,2.0,3.8,0.0,0.0,2.0,45.0,33.0,1200.0,2.0,2.0,15.6,7.35,7.75,215.5,2.9,0.0,23.5,616.5,2.0,0.4317460317460317,0.644736842105263,0.0198811032063151,0.0041457146049837,0.0196610169491525,0.0,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-1.6105083126394246,0.2963334000512112,-0.004423737311687,-0.2415260105957038,-0.140113537328624,-0.2326677432070562,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,5.3,2.9,,8.4,,,2.0,33.0,2.0,,,,4053,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4054,RIVER JHELUM AT PANTHACHOWK,JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,NONE,UNSPECIFIED,RIVER JHELUM PANTHACHOWK,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER JHELUM PANTHACHOWK,False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595531,7.5,22.3,5.5,9.9,7.5,8.0,114.0,316.0,2.0,32.0,0.0,0.0,2.0,45.0,33.0,1200.0,2.0,2.0,14.9,7.7,7.75,215.0,17.0,0.0,23.5,616.5,2.0,0.4095238095238095,0.6754385964912281,0.0198811032063151,0.0041345401720862,0.1152542372881356,0.0,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-1.761641077487413,0.5002561701781262,-0.004423737311687,-0.2417341310995598,1.5426060426929291,-0.2326677432070562,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,5.5,17.0,,7.5,,,2.0,33.0,2.0,,,,4054,,,,,,,Non-Compliant,Insufficient_Data,2,"DO, BOD",pH,Medium,BOD (17.0 > 3),1,14.89,Low Risk,Medium
2742,RIVER TAWI AT SHETALI LIFTING POINT NAGROTA(5KM U/S TAWI BRIDGE),JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,UPSTREAM,UPSTREAM,RIVER TAWI SHETALI LIFTING POINT NAGROTA(5KM TAWI BRIDGE),TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER TAWI SHETALI LIFTING POINT NAGROTA(5KM TAWI BRIDGE),False,Class_C,2,1,0.6046910755148741,0.8081039755351682,16.0,26.0,7.2,7.6,7.3,8.2,166.0,455.0,1.0,1.0,0.0,0.32,2.0,45.0,33.0,1200.0,2.0,2.0,21.0,7.4,7.75,310.5,1.0,0.16,23.5,616.5,2.0,0.6031746031746031,0.6491228070175439,0.0198811032063151,0.0062688568555145,0.0067796610169491,0.0004046279319719,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-0.4446269838120891,0.3254652243550566,-0.004423737311687,-0.2019831148630778,-0.366862984281883,-0.2160253234188703,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,7.2,1.0,,16.0,,,2.0,33.0,2.0,,,,2742,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
2743,RIVER TAWI AT BAGH-E-BAHU LIFTING POINT(1 KM U/S TAWI BRIDGE),JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,UPSTREAM,UPSTREAM,RIVER TAWI BAGH-E-BAHU LIFTING POINT(1 KM TAWI BRIDGE),TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER TAWI BAGH-E-BAHU LIFTING POINT(1 KM TAWI BRIDGE),False,Class_C,2,1,0.6046910755148741,0.8081039755351682,17.0,26.0,6.8,7.5,7.5,8.5,176.0,370.0,1.0,1.0,0.0,0.32,2.0,45.0,33.0,1200.0,2.0,2.0,21.5,7.15,8.0,273.0,1.0,0.16,23.5,616.5,2.0,0.6190476190476191,0.6271929824561403,0.0208556670889776,0.0054307743881997,0.0067796610169491,0.0004046279319719,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-0.3366750089206691,0.1798061028358318,0.0381165841905407,-0.2175921526522723,-0.366862984281883,-0.2160253234188703,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,6.8,1.0,,17.0,,,2.0,33.0,2.0,,,,2743,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1412,"RIVER TAWI AT JAMMU U/S, (TAWI BRIDGE )",JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,UPSTREAM,UPSTREAM,"RIVER TAWI JAMMU , (TAWI BRIDGE )","TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER TAWI JAMMU , (TAWI BRIDGE )",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,14.0,28.0,4.8,6.0,7.9,8.4,420.0,442.0,2.0,3.6,0.0,0.26,2.0,45.0,33.0,1200.0,2.0,2.0,21.0,5.4,8.15,431.0,2.8,0.13,23.5,616.5,2.0,0.6031746031746031,0.4736842105263158,0.0214404054185751,0.0089618951838194,0.0189830508474576,0.0003287601947271,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-0.4446269838120891,-0.8398077477987412,0.0636407770918774,-0.1518260734337995,-0.1520477187472166,-0.2191457771291551,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,4.8,2.8,,14.0,,,2.0,33.0,2.0,,,,1412,,,,,,,Non-Compliant,Insufficient_Data,2,"DO, BOD",pH,Medium,DO (4.8 < 5),1,2.0,Low Risk,Medium
2744,RIVER TAWI BELOW TAWI BRIDGE,JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,NONE,UNSPECIFIED,RIVER TAWI BELOW TAWI BRIDGE,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER TAWI BELOW TAWI BRIDGE,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,17.0,26.0,3.0,7.5,7.9,8.9,185.0,372.0,1.1,4.0,0.0,1.42,2.0,45.0,700.0,800.0,2.0,2.0,21.5,5.25,8.4,278.5,2.55,0.71,23.5,750.0,2.0,0.6190476190476191,0.4605263157894737,0.0224149693012376,0.0055536931500726,0.0172881355932203,0.0017955364481254,1.958153835898376e-06,9.374589861693553e-06,1.6661945782028424e-06,-0.3366750089206691,-0.9272032207102764,0.1061810985941051,-0.2153028271098571,-0.1818831722936981,-0.1588170053969812,-0.0923360957418685,-0.064623184088423,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,3.0,2.55,,17.0,,,2.0,700.0,2.0,,,,2744,,,,,,,Non-Compliant,Insufficient_Data,2,"DO, BOD",pH,Medium,DO (3.0 < 5),1,20.0,Low Risk,Medium
2745,RIVER TAWI BAGHWATI NAGAR (2KM D/S TAWI BRIDGE,JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,DOWNSTREAM,DOWNSTREAM,RIVER TAWI BAGHWATI NAGAR (2KM TAWI BRIDGE,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER TAWI BAGHWATI NAGAR (2KM TAWI BRIDGE,False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595531,17.0,17.0,3.0,3.0,9.0,9.0,176.0,176.0,9.0,9.0,0.0,0.0,2.0,45.0,33.0,1200.0,2.0,2.0,17.0,3.0,9.0,176.0,9.0,0.0,23.5,616.5,2.0,0.4761904761904761,0.2631578947368421,0.0247539226196277,0.0032629344060788,0.0610169491525423,0.0,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-1.308242782943449,-2.2381353143832987,0.2082778701994516,-0.257967530400322,0.5878715292055231,-0.2326677432070562,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,3.0,9.0,,17.0,,,2.0,33.0,2.0,,,,2745,,,,,,,Non-Compliant,Insufficient_Data,2,"DO, BOD",pH,Medium,DO (3.0 < 5); BOD (9.0 > 3),2,26.38,Moderate Risk,Medium
2746,RIVER TAWI AT BELICHARANA(4KM D/S TAWI BRIDGE),JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,DOWNSTREAM,DOWNSTREAM,RIVER TAWI BELICHARANA(4KM TAWI BRIDGE),TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER TAWI BELICHARANA(4KM TAWI BRIDGE),False,Class_C,2,1,0.6046910755148741,0.8081039755351682,17.0,26.0,6.5,7.2,7.9,8.5,156.0,360.0,1.0,1.0,0.0,0.32,2.0,45.0,500.0,1500.0,2.0,2.0,21.5,6.85,8.2,258.0,1.0,0.16,23.5,1000.0,2.0,0.6190476190476191,0.6008771929824561,0.0216353181951076,0.0050955414012738,0.0067796610169491,0.0004046279319719,1.958153835898376e-06,1.2499453148924734e-05,1.6661945782028424e-06,-0.3366750089206691,0.0050151570127618,0.0721488413923227,-0.2238357677679501,-0.366862984281883,-0.2160253234188703,-0.0923360957418685,-0.064487193295927,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,6.5,1.0,,17.0,,,2.0,500.0,2.0,,,,2746,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4055,RIVER TAWI AT 1 KM D/S BELOW STP DISCHARGE POINT AT BHAGWATI NAGAR,JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,DOWNSTREAM|DISCHARGE,DOWNSTREAM,RIVER TAWI 1 KM BELOW STP POINT BHAGWATI NAGAR,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER TAWI 1 KM BELOW STP POINT BHAGWATI NAGAR,False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595531,18.0,18.0,2.3,2.3,8.9,8.9,172.0,172.0,9.5,9.5,0.0,0.0,2.0,45.0,33.0,1200.0,2.0,2.0,18.0,2.3,8.9,172.0,9.5,0.0,23.5,616.5,2.0,0.5079365079365079,0.2017543859649122,0.0243640970665627,0.0031735389428986,0.0644067796610169,0.0,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-1.092338833160609,-2.645980854637128,0.1912617415985605,-0.2596324944311695,0.647542436298486,-0.2326677432070562,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,2.3,9.5,,18.0,,,2.0,33.0,2.0,,,,4055,,,,,,,Non-Compliant,Insufficient_Data,2,"DO, BOD",pH,Medium,DO (2.3 < 5); BOD (9.5 > 3),2,33.91,Moderate Risk,Medium
4056,"RIVER TAWI AT BALOL NALLAH, NEAR NIT COLLEGE, MIRAN SAHIB, BEFORE MIXING",JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,BEFORE,BEFORE,"RIVER TAWI BALOL NALLAH, NIT COLLEGE, MIRAN SAHIB, MIXING","TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER TAWI BALOL NALLAH, NIT COLLEGE, MIRAN SAHIB, MIXING",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,16.0,28.0,2.9,6.0,7.7,8.2,326.0,612.0,1.0,4.9,0.0,0.31,2.0,45.0,33.0,1200.0,2.0,2.0,22.0,4.45,7.949999999999999,469.0,2.95,0.155,23.5,616.5,2.0,0.6349206349206349,0.3903508771929824,0.0206607543124451,0.0098111520840317,0.02,0.0003919833090978,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-0.2287230340292491,-1.3933124095717953,0.029608519890095,-0.1360089151407491,-0.1341464466193277,-0.2165453990372511,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,2.9,2.95,,16.0,,,2.0,33.0,2.0,,,,4056,,,,,,,Non-Compliant,Insufficient_Data,2,"DO, BOD",pH,Medium,DO (2.9 < 5),1,21.0,Low Risk,Medium
1307,RIVER CHUNT KOL (MAULANA AZAD BRIDGE),JAMMU & KASHMIR,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,NONE,UNSPECIFIED,RIVER CHUNT KOL (MAULANA AZAD BRIDGE),TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER CHUNT KOL (MAULANA AZAD BRIDGE),False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595531,5.8,24.7,1.1,6.6,7.1,7.8,190.0,382.0,4.5,10.7,0.0,0.0,2.0,45.0,33.0,1200.0,2.0,2.0,15.25,3.85,7.449999999999999,286.0,7.6,0.0,23.5,616.5,2.0,0.4206349206349206,0.337719298245614,0.0187116265471201,0.0057213096435355,0.0515254237288135,0.0,1.958153835898376e-06,7.7059128663121e-06,1.6661945782028424e-06,-1.686074695063419,-1.742894301217935,-0.0554721231143604,-0.2121810195520182,0.420792989345227,-0.2326677432070562,-0.0923360957418685,-0.0646958031716159,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,1.1,7.6,,5.8,,,2.0,33.0,2.0,,,,1307,,,,,,,Non-Compliant,Insufficient_Data,2,"DO, BOD",pH,Medium,DO (1.1 < 5); BOD (7.6 > 3),2,43.89,Moderate Risk,Medium
4030,RIVER SWAN BEFORE CONF. OF GARNI KHAD AT CHURURU,HIMACHAL PRADESH,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,BEFORE|CONFLUENCE,BEFORE,RIVER SWAN . GARNI KHAD CHURURU,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER SWAN . GARNI KHAD CHURURU,False,Class_B,1,1,0.660625,0.8081039755351682,19.2,32.0,6.6,7.8,7.6,8.0,350.0,494.0,1.0,2.8,0.32,7.11,2.0,6.0,17.0,270.0,2.0,2.0,25.6,7.199999999999999,7.8,422.0,1.9,3.715,4.0,143.5,2.0,0.7492063492063492,0.6315789473684209,0.0200760159828476,0.0087607553916638,0.0128813559322033,0.0093949547954732,3.33302780578447e-07,1.7936715268706994e-06,1.6661945782028424e-06,0.5485311851889751,0.2089379271396762,0.0040843269887585,-0.1555722425032062,-0.2594553515145498,0.1537484412498855,-0.0924047233766561,-0.0649530977510184,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,6.6,1.9,,19.2,,,2.0,17.0,2.0,,,,4030,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4031,RIVER SWAN AFTER CONF. GARNI KHAD AT CHURURU,HIMACHAL PRADESH,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,AFTER|CONFLUENCE,AFTER,RIVER SWAN . GARNI KHAD CHURURU,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER SWAN . GARNI KHAD CHURURU,False,Class_A,0,1,1.8350694444444444,0.8081039755351682,19.5,31.0,6.5,8.1,7.4,7.8,421.0,484.0,1.0,2.7,0.32,4.06,2.0,6.0,14.0,70.0,2.0,2.0,25.25,7.3,7.6,452.5,1.85,2.19,4.0,42.0,2.0,0.738095238095238,0.6403508771929824,0.0192963648767176,0.0094423957984132,0.0125423728813559,0.0055383448188657,3.33302780578447e-07,5.249770322548388e-07,1.6661945782028424e-06,0.4729648027649808,0.2672015757473664,-0.0299479302130237,-0.1428768917679946,-0.2654224422238461,-0.0048746223562615,-0.0924047233766561,-0.0650083100127718,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,6.5,1.85,,19.5,,,2.0,14.0,2.0,,,,4031,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1869,RIVER SWAN D/S BELA BATHARI (BHANGLA),HIMACHAL PRADESH,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,DOWNSTREAM,DOWNSTREAM,RIVER SWAN BELA BATHARI (BHANGLA),TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER SWAN BELA BATHARI (BHANGLA),False,Class_B,1,1,0.660625,0.8081039755351682,24.0,32.0,5.5,7.2,6.7,8.0,371.0,663.0,1.0,2.8,0.32,2.13,2.0,4.0,13.0,140.0,2.0,2.0,28.0,6.35,7.35,517.0,1.9,1.225,3.0,76.5,2.0,0.8253968253968254,0.5570175438596491,0.0183218009940551,0.0108838976421946,0.0128813559322033,0.00309793260416,2.499770854338352e-07,9.562081658927422e-07,1.6661945782028424e-06,1.0667006646677908,-0.2863030860256876,-0.0724882517152514,-0.1160293467705801,-0.2594553515145498,-0.1052492167037578,-0.0924082427425426,-0.0649895432834074,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,5.5,1.9,,24.0,,,2.0,13.0,2.0,,,,1869,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
3856,RIVER SWAN U/S INDUSTRIAL AREA GAGRET,HIMACHAL PRADESH,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,UPSTREAM,UPSTREAM,RIVER SWAN INDUSTRIAL AREA GAGRET,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER SWAN INDUSTRIAL AREA GAGRET,True,Class_B,1,1,0.660625,0.8081039755351682,19.7,32.0,6.8,7.8,7.3,7.9,346.0,520.0,1.0,2.6,0.32,7.81,2.0,4.0,14.0,160.0,2.0,2.0,25.85,7.3,7.6,433.0,1.8,4.065,3.0,87.0,2.0,0.7571428571428571,0.6403508771929824,0.0192963648767176,0.0090065929154095,0.0122033898305084,0.0102800783966618,2.499770854338352e-07,1.087452423956452e-06,1.6661945782028424e-06,0.6025071726346851,0.2672015757473664,-0.0299479302130237,-0.1509935914183758,-0.2713895329331424,0.1901537345365421,-0.0924082427425426,-0.0649838316701225,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,6.8,1.8,,19.7,,,2.0,14.0,2.0,,,,3856,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
3857,RIVER SWAN D/S INDUSTRIAL AREA GAGRET,HIMACHAL PRADESH,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,DOWNSTREAM,DOWNSTREAM,RIVER SWAN INDUSTRIAL AREA GAGRET,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER SWAN INDUSTRIAL AREA GAGRET,True,Class_B,1,1,0.660625,0.8081039755351682,19.0,32.3,6.4,7.6,7.5,8.2,362.0,515.0,1.0,2.6,0.32,6.93,2.0,6.0,13.0,140.0,2.0,2.0,25.65,7.0,7.85,438.5,1.8,3.625,4.0,76.5,2.0,0.7507936507936507,0.6140350877192982,0.0202709287593801,0.0091295116772823,0.0122033898305084,0.009167351583739,3.33302780578447e-07,9.562081658927422e-07,1.6661945782028424e-06,0.5593263826781165,0.0924106299242968,0.012592391289204,-0.1487042658759606,-0.2713895329331424,0.1443870801190309,-0.0924047233766561,-0.0649895432834074,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,6.4,1.8,,19.0,,,2.0,13.0,2.0,,,,3857,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
3858,RIVER SWAN U/S SANTOSHGARH BRIDGE,HIMACHAL PRADESH,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,UPSTREAM,UPSTREAM,RIVER SWAN SANTOSHGARH BRIDGE,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER SWAN SANTOSHGARH BRIDGE,False,Class_B,1,1,0.660625,0.8081039755351682,23.0,31.0,5.9,7.3,7.4,7.8,358.0,745.0,1.0,2.5,0.32,2.1,2.0,8.0,13.0,114.0,2.0,2.0,27.0,6.6,7.6,551.5,1.75,1.21,5.0,63.5,2.0,0.7936507936507936,0.5789473684210525,0.0192963648767176,0.0116549335121242,0.011864406779661,0.0030599987355377,4.1662847572305874e-07,7.937152749567206e-07,1.6661945782028424e-06,0.8507967148849508,-0.1406439645064629,-0.0299479302130237,-0.1016690320045212,-0.2773566236424387,-0.1068094435589002,-0.0924012040107695,-0.0649966148046172,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,5.9,1.75,,23.0,,,2.0,13.0,2.0,,,,3858,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
3859,RIVER SWAN U/S UNA TOWN AT GHALLUWAL BRIDGE,HIMACHAL PRADESH,Tributary-Ravi_Parvati_Sirsa_Swan_etc,2023,UPSTREAM,UPSTREAM,RIVER SWAN UNA TOWN GHALLUWAL BRIDGE,TRIBUTARY-RAVI_PARVATI_SIRSA_SWAN_ETC|RIVER SWAN UNA TOWN GHALLUWAL BRIDGE,False,Class_B,1,1,0.660625,0.8081039755351682,19.0,31.0,6.4,8.2,7.4,8.0,340.0,476.0,1.0,2.8,0.32,2.52,2.0,4.0,17.0,140.0,2.0,2.0,25.0,7.3,7.7,408.0,1.9,1.42,3.0,78.5,2.0,0.7301587301587301,0.6403508771929824,0.0196861904297826,0.008447871270533,0.0128813559322033,0.0035910728962508,2.499770854338352e-07,9.812070721905916e-07,1.6661945782028424e-06,0.4189888153192708,0.2672015757473664,-0.0129318016121325,-0.1613996166111721,-0.2594553515145498,-0.0849662675869062,-0.0924082427425426,-0.0649884553570674,-0.0325965427991795,india_water_quality_preprocessed_phase1.csv,6.4,1.9,,19.0,,,2.0,17.0,2.0,,,,3859,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
